Zip Code,Price,Status,Zestimate,Address,City,State,Bedrooms,Bathrooms,Size,Type,Year Built,Heating,Cooling,Parking,Lot Size,Price/sqft,URL
12309,"$392,900 ",New construction,"$386,305 ",20 Espen Pl,Niskayuna,NY,2 bd,2 ba,"1,514 sqft",Single Family,2020,Forced air,Central,2 spaces,"9,800 sqft",$260 ,https://www.zillow.com/homedetails/20-Espen-Pl-Niskayuna-NY-12309/2080938552_zpid/
12309,"$425,000 ",For sale,"$414,857 ",2279 Pine Ridge Rd,Niskayuna,NY,5 bd,3 ba,"3,396 sqft",Single Family,1968,Forced air,Central,2 spaces,0.92 acres,$125 ,https://www.zillow.com/homedetails/2279-Pine-Ridge-Rd-Niskayuna-NY-12309/63574640_zpid/
12309,"$452,900 ",New construction,"$450,722 ",Buildable plan: Brookdale II Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,3 ba,"2,388 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$190 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274371_zpid/
12309,"$459,900 ",For sale,"$444,322 ",Price cut: ,Niskayuna,NY,5 bd,4 ba,"3,190 sqft",Single Family,1989,Forced air,Central,2 spaces,0.44 acres,$144 ,https://www.zillow.com/homedetails/9-Gloria-Ln-Niskayuna-NY-12309/32491125_zpid/
12309,"$344,900 ",For sale,"$340,156 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,449 sqft",Single Family,1983,Forced air,Central,2 spaces,0.35 acres,$141 ,https://www.zillow.com/homedetails/2212-Lynnwood-Dr-Niskayuna-NY-12309/32493215_zpid/
12309,"$238,973 ",Pre-foreclosure,"$238,973 ",2 Mary Hadge Dr,Schenectady,NY,3 bd,2.5 ba,"1,835 sqft",Single Family,1953,Forced air,No Data,No Data,1.29 acres,,https://www.zillow.com/homedetails/2-Mary-Hadge-Dr-Schenectady-NY-12309/29685915_zpid/
12309,"$465,000 ",For sale,"$454,065 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,550 sqft",Single Family,2002,Forced air,Central,3 spaces,0.52 acres,$182 ,https://www.zillow.com/homedetails/240-Mohawk-Trl-Niskayuna-NY-12309/32489843_zpid/
12309,"$399,900 ",For sale,"$393,752 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,721 sqft",Single Family,1992,Other,Central,2 spaces,0.44 acres,$147 ,https://www.zillow.com/homedetails/44-Dublin-Dr-Niskayuna-NY-12309/32494444_zpid/
12309,"$639,000 ",For sale,"$622,276 ",29 Dublin Dr,Niskayuna,NY,5 bd,7 ba,"4,586 sqft",,,,,,,,https://www.zillow.com/homedetails/29-Dublin-Dr-Niskayuna-NY-12309/32494477_zpid/
12309,"$459,900 ",For sale,"$455,476 ",Price cut: ,Schenectady,NY,5 bd,4 ba,"3,300 sqft",Single Family,1988,Forced air,Central,2 spaces,0.4 acres,$139 ,https://www.zillow.com/homedetails/54-Oaktree-Ln-Schenectady-NY-12309/29682090_zpid/
12309,"$474,900 ",New construction,"$472,619 ",Buildable plan: Cambridge Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,766 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$172 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274380_zpid/
12309,"$289,900 ",For sale,"$289,898 ",1539 Dean St,Niskayuna,NY,4 bd,2 ba,"1,982 sqft",Single Family,1938,Forced air,None,1 space,"7,405 sqft",$146 ,https://www.zillow.com/homedetails/1539-Dean-St-Niskayuna-NY-12309/32490105_zpid/
12309,"$164,900 ",For sale,"$162,505 ",Price cut: ,Niskayuna,NY,3 bd,2 ba,"1,725 sqft",Multi Family,1928,Other,Central,2 spaces,$96 ,,https://www.zillow.com/homedetails/1057-Palmer-Ave-Niskayuna-NY-12309/32491537_zpid/
12309,"$524,900 ",New construction,"$517,822 ",Buildable plan: Parker Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,868 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$183 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274378_zpid/
12309,"$845,000 ",For sale,"$814,488 ",2733 Rosendale Rd,Schenectady,NY,5 bd,4 ba,"5,118 sqft",Single Family,2002,Radiant,Central,4 spaces,10.87 acres,$165 ,https://www.zillow.com/homedetails/2733-Rosendale-Rd-Schenectady-NY-12309/32493157_zpid/
12309,"$224,900 ",For sale,"$217,485 ",4008 Lynnwood Dr,Schenectady,NY,3 bd,2 ba,"1,564 sqft",Single Family,1978,Gas,Central,1 space,0.43 acres,$144 ,https://www.zillow.com/homedetails/4008-Lynnwood-Dr-Schenectady-NY-12309/2079103183_zpid/
12309,"$689,900 ",For sale,"$664,988 ",Price cut: ,Niskayuna,NY,4 bd,5 ba,"4,280 sqft",Single Family,2003,Forced air,Central,3 spaces,None,0.59 acres,https://www.zillow.com/homedetails/38-Alva-Rd-Niskayuna-NY-12309/60624323_zpid/
12309,"$590,900 ",New construction,"$571,094 ",Buildable plan: Capri II Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"3,481 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$170 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2081555252_zpid/
12309,"$230,000 ",For sale,"$224,233 ",1922 Regent St,Niskayuna,NY,3 bd,2 ba,"1,448 sqft",Single Family,1940,Other,No Data,None,"7,405 sqft",$159 ,https://www.zillow.com/homedetails/1922-Regent-St-Niskayuna-NY-12309/32489990_zpid/
12309,"$310,000 ",For sale,"$388,391 ",25 Glenmore Dr,Schenectady,NY,5 bd,3 ba,"3,108 sqft",Single Family,1990,Forced air,Central,2 spaces,0.28 acres,$100 ,https://www.zillow.com/homedetails/25-Glenmore-Dr-Schenectady-NY-12309/29685472_zpid/
12309,"$229,000 ",For sale,"$227,786 ",20 Jones Dr,Niskayuna,NY,3 bd,2 ba,"1,370 sqft",Single Family,1970,Other,No Data,1 space,0.28 acres,$167 ,https://www.zillow.com/homedetails/20-Jones-Dr-Niskayuna-NY-12309/29685803_zpid/
12309,"$108,000 ",Foreclosure,"$139,661 ",1067 Dean St,Schenectady,NY,3 bd,1 ba,"1,160 sqft",Single Family,1930,Radiant,None,2 spaces,None,"5,227 sqft",https://www.zillow.com/homedetails/1067-Dean-St-Schenectady-NY-12309/32474326_zpid/
12309,"$319,800 ",For sale,"$312,586 ",1210 Godfrey Ln,Niskayuna,NY,5 bd,3 ba,"3,132 sqft",Single Family,1966,Other,Central,2 spaces,0.3 acres,$102 ,https://www.zillow.com/homedetails/1210-Godfrey-Ln-Niskayuna-NY-12309/32493266_zpid/
12309,"$325,000 ",For sale, ,853 Huntington Dr,Schenectady,NY,4 bd,3 ba,"2,520 sqft",Single Family,1971,Gas,Central,2 spaces,0.34 acres,$129 ,https://www.zillow.com/homedetails/853-Huntington-Dr-Schenectady-NY-12309/2079072716_zpid/
12309,"$285,000 ",For sale,"$292,830 ",23 Cheshire Pl,Niskayuna,NY,4 bd,3 ba,"2,200 sqft",Single Family,1981,"Baseboard, Stove",None,2 spaces,0.35 acres,$130 ,https://www.zillow.com/homedetails/23-Cheshire-Pl-Niskayuna-NY-12309/32493669_zpid/
12309,"$214,900 ",For sale by owner,View Zestimate,243 Lishakill Rd,Schenectady,NY,3 bd,1 ba,816 sqft,Single Family,1956,Baseboard,Wall,Attached Garage,"7,840 sqft",$263 ,https://www.zillow.com/homedetails/243-Lishakill-Rd-Schenectady-NY-12309/29682201_zpid/
12309,"$355,000 ",For sale,"$389,401 ",2499 Rosendale Rd,Niskayuna,NY,4 bd,3 ba,"2,274 sqft",Single Family,2001,Forced air,Central,2 spaces,1.11 acres,$156 ,https://www.zillow.com/homedetails/2499-Rosendale-Rd-Niskayuna-NY-12309/32493078_zpid/
12309,"$415,000 ",For sale,"$405,184 ",2459 Hilltop Rd,Schenectady,NY,4 bd,3 ba,"2,253 sqft",Single Family,2018,Forced air,Central,2 spaces,0.47 acres,$184 ,https://www.zillow.com/homedetails/2459-Hilltop-Rd-Schenectady-NY-12309/246212628_zpid/
12309,"$325,000 ",For sale,"$324,239 ",853 Huntingdon Dr,Niskayuna,NY,4 bd,3 ba,"2,520 sqft",Single Family,1971,Forced air,Central,2 spaces,0.34 acres,$129 ,https://www.zillow.com/homedetails/853-Huntingdon-Dr-Niskayuna-NY-12309/32494700_zpid/
12309,"$259,900 ",For sale,"$248,675 ",1121 Godfrey Ln,Niskayuna,NY,4 bd,2 ba,"1,800 sqft",Single Family,1958,Forced air,Central,1 space,0.52 acres,$144 ,https://www.zillow.com/homedetails/1121-Godfrey-Ln-Niskayuna-NY-12309/32492659_zpid/
12309,"$170,000 ",For sale,"$156,763 ",1266 Garner Ave,Schenectady,NY,3 bd,2 ba,"1,313 sqft",Single Family,1930,Other,No Data,2 spaces,0.44 acres,$129 ,https://www.zillow.com/homedetails/1266-Garner-Ave-Schenectady-NY-12309/32465588_zpid/
12309,"$687,700 ",For sale,"$646,686 ",73 Dublin Dr,Niskayuna,NY,6 bd,5 ba,"4,322 sqft",Single Family,1991,Forced air,Central,5 spaces,0.75 acres,$159 ,https://www.zillow.com/homedetails/73-Dublin-Dr-Niskayuna-NY-12309/32494482_zpid/
12309,"$179,650 ",For sale,"$176,330 ",1530 Myron St,Niskayuna,NY,3 bd,2 ba,"1,395 sqft",Single Family,1940,Forced air,Central,1 space,"6,499 sqft",$129 ,https://www.zillow.com/homedetails/1530-Myron-St-Niskayuna-NY-12309/32490144_zpid/
12309,"$415,900 ",New construction,"$414,090 ",Buildable plan: Worthington Ranch Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,2 ba,"1,657 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$251 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274369_zpid/
12309,"$274,900 ",For sale,"$274,901 ",23 Riesling Rd,Schenectady,NY,4 bd,2 ba,"2,055 sqft",Single Family,1986,Forced air,Central,2 spaces,0.26 acres,$134 ,https://www.zillow.com/homedetails/23-Riesling-Rd-Schenectady-NY-12309/29682130_zpid/
12309,"$434,900 ",New construction,"$420,495 ",Buildable plan: Gramercy I Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,3 ba,"2,226 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$195 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079143209_zpid/
12309,"$434,900 ",New construction,"$419,441 ",18 Bergen Pl,Schenectady,NY,3 bd,3 ba,"2,226 sqft",Single Family,2020,Forced air,Central,2 spaces,0.26 acres,$195 ,https://www.zillow.com/homedetails/18-Bergen-Pl-Schenectady-NY-12309/2079123078_zpid/
12309,"$469,900 ",New construction,"$453,894 ",Buildable plan: Gramercy II Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,602 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$181 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079123077_zpid/
12309,"$392,900 ",New construction,"$385,675 ",Buildable plan: Lancaster Harmon Grove by Amedore Homes,Schenectady,NY,2 bd,2 ba,"1,514 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$260 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079638437_zpid/
12309,"$519,900 ",New construction,"$517,403 ",Buildable plan: Nantucket Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,3 ba,"2,535 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$205 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274372_zpid/
12309,"$349,900 ",For sale,"$339,808 ",2141 Baker Ave E,Niskayuna,NY,3 bd,3 ba,"2,284 sqft",Single Family,1955,"Forced air, Other",Central,2 spaces,0.4 acres,$153 ,https://www.zillow.com/homedetails/2141-Baker-Ave-E-Niskayuna-NY-12309/32489706_zpid/
12309,"$259,000 ",For sale,"$252,333 ",762 Downing St,Niskayuna,NY,3 bd,2 ba,"1,638 sqft",Single Family,1980,Forced air,Central,1 space,None,0.32 acres,https://www.zillow.com/homedetails/762-Downing-St-Niskayuna-NY-12309/32495075_zpid/
12309,"$220,000 ",For sale,"$213,364 ",2240 Rosendale Rd,Niskayuna,NY,3 bd,2 ba,"1,377 sqft",Single Family,1948,Forced air,Central,1 space,0.47 acres,$160 ,https://www.zillow.com/homedetails/2240-Rosendale-Rd-Niskayuna-NY-12309/32492598_zpid/
12309,"$470,900 ",New construction,"$468,638 ",Buildable plan: Cypress II Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,712 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$174 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274366_zpid/
12309,"$374,900 ",For sale,"$363,864 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,717 sqft",Single Family,1980,Other,None,2 spaces,0.7 acres,$138 ,https://www.zillow.com/homedetails/18-Wiltshire-Way-Niskayuna-NY-12309/32493568_zpid/
12309,"$499,900 ",For sale,"$482,260 ",1381 Philomena Rd,Niskayuna,NY,8 bd,6 ba,"5,000 sqft",Single Family,1969,Baseboard,Central,2 spaces,0.45 acres,$100 ,https://www.zillow.com/homedetails/1381-Philomena-Rd-Niskayuna-NY-12309/32490899_zpid/
12309,"$369,900 ",For sale,"$361,843 ",928 Westholm Rd,Niskayuna,NY,2 bd,2 ba,"2,318 sqft",Single Family,1953,Forced air,Central,1 space,0.38 acres,$160 ,https://www.zillow.com/homedetails/928-Westholm-Rd-Niskayuna-NY-12309/32492807_zpid/
12309,"$639,900 ",For sale,"$617,220 ",Price cut: ,Niskayuna,NY,3 bd,3 ba,"4,857 sqft",Single Family,1990,Forced air,Central,4 spaces,0.62 acres,$132 ,https://www.zillow.com/homedetails/2447-York-Seat-Rd-Niskayuna-NY-12309/32494714_zpid/
12309,"$459,900 ",New construction,"$457,691 ",Buildable plan: Oakhill Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"2,534 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$181 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274364_zpid/
12309,"$264,800 ",For sale,"$258,654 ",Price cut: ,Niskayuna,NY,4 bd,4 ba,"2,412 sqft",Single Family,1969,Forced air,Central,2 spaces,0.42 acres,$110 ,https://www.zillow.com/homedetails/857-Northumberland-Dr-Niskayuna-NY-12309/32494656_zpid/
12309,"$384,000 ",For sale,"$375,383 ",40 Oakmont St,Niskayuna,NY,3 bd,3 ba,"2,188 sqft",Townhouse,2006,Forced air,Central,2 spaces,$135/month,"6,534 sqft",https://www.zillow.com/homedetails/40-Oakmont-St-Niskayuna-NY-12309/70912492_zpid/
12309,"$314,900 ",For sale,"$306,238 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,774 sqft",Single Family,1973,Forced air,Central,2 spaces,0.49 acres,$114 ,https://www.zillow.com/homedetails/2169-Appletree-Ln-Niskayuna-NY-12309/32492626_zpid/
12309,"$359,800 ",For sale,"$355,695 ",37 Oaktree Ln,Niskayuna,NY,4 bd,4 ba,"2,610 sqft",Single Family,1991,Forced air,Central,2 spaces,0.42 acres,$138 ,https://www.zillow.com/homedetails/37-Oaktree-Ln-Niskayuna-NY-12309/29682082_zpid/
12309,"$689,900 ",For sale,"$665,056 ",509 Windsor Ct,Niskayuna,NY,4 bd,5 ba,"4,017 sqft",Single Family,1999,Forced air,Central,3 spaces,0.54 acres,$172 ,https://www.zillow.com/homedetails/509-Windsor-Ct-Niskayuna-NY-12309/54276939_zpid/
12309,"$434,900 ",New construction,"$433,320 ",Buildable plan: Savanna Ranch Harmon Grove by Amedore Homes,Schenectady,NY,2 bd,2 ba,"1,790 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$243 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274384_zpid/
12309,"$415,000 ",For sale,"$401,742 ",223 Tamar Dr,Niskayuna,NY,4 bd,3 ba,"2,839 sqft",Single Family,2006,Baseboard,Central,2 spaces,0.46 acres,$146 ,https://www.zillow.com/homedetails/223-Tamar-Dr-Niskayuna-NY-12309/32491111_zpid/
12309,"$559,900 ",New construction,"$551,631 ",Buildable plan: Somerville Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"3,361 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$167 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274365_zpid/
12309,"$581,900 ",New construction,"$573,270 ",Buildable plan: Arlington Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,4 ba,"3,452 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$169 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274367_zpid/
12309,"$399,000 ",For sale,"$395,200 ",1002 Shannon Blvd,Niskayuna,NY,4 bd,4 ba,"3,136 sqft",Single Family,2000,Forced air,Central,2 spaces,0.54 acres,$127 ,https://www.zillow.com/homedetails/1002-Shannon-Blvd-Niskayuna-NY-12309/32494470_zpid/
12309,"$170,000 ",For sale,"$168,844 ",1160 Mcclellan St,Schenectady,NY,3 bd,2 ba,"1,350 sqft",Single Family,1950,"Baseboard, Other",None,1 space,None,"10,650 sqft",https://www.zillow.com/homedetails/1160-Mcclellan-St-Schenectady-NY-12309/32465463_zpid/
12309,"$229,000 ",For sale by owner,"$229,336 ",2309 Barcelona Rd,Niskayuna,NY,3 bd,2 ba,"1,515 sqft",Single Family,1940,Baseboard,None,Attached Garage,"6,969 sqft",$151 ,https://www.zillow.com/homedetails/2309-Barcelona-Rd-Niskayuna-NY-12309/32490788_zpid/
12309,"$390,800 ",For sale,"$381,932 ",2349 Jade Ln,Niskayuna,NY,5 bd,3 ba,"2,635 sqft",Single Family,1981,Forced air,Central,2 spaces,0.42 acres,$148 ,https://www.zillow.com/homedetails/2349-Jade-Ln-Niskayuna-NY-12309/32489830_zpid/
12309,"$579,900 ",New construction,"$571,425 ",Buildable plan: Preston II Harmon Grove by Amedore Homes,Schenectady,NY,4 bd,3 ba,"3,361 sqft",Single Family,2020,Wall,Central,2 spaces,No Data,$173 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274383_zpid/
12309,"$34,500 ",Lot/land, ,0 Aqueduct Rd,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/0-Aqueduct-Rd-Schenectady-NY-12309/2079851658_zpid/
12309,"$240,000 ",For sale, ,Price cut: ,Niskayuna,NY,3 bd,2 ba,"1,592 sqft",Single Family,1938,Other,No Data,1 space,"6,098 sqft",$151 ,https://www.zillow.com/homedetails/1959-Grand-Blvd-Niskayuna-NY-12309/32490402_zpid/
12309,"$307,500 ",For sale,"$302,958 ",Price cut: ,Niskayuna,NY,4 bd,3 ba,"2,019 sqft",Single Family,2001,Other,Central,2 spaces,0.3 acres,$152 ,https://www.zillow.com/homedetails/2409-Parkville-Pl-Niskayuna-NY-12309/32493245_zpid/
12309,"$499,900 ",For sale,"$489,223 ",10 Alva Rd,Niskayuna,NY,3 bd,3 ba,"2,000 sqft",Single Family,2002,Forced air,Central,2 spaces,0.43 acres,$250 ,https://www.zillow.com/homedetails/10-Alva-Rd-Niskayuna-NY-12309/60624326_zpid/
12309,"$479,900 ",New construction,"$477,595 ",Buildable plan: Ravello Harmon Grove by Amedore Homes,Schenectady,NY,3 bd,3 ba,"2,288 sqft",Single Family,2020,Forced air,Central,2 spaces,No Data,$210 ,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274377_zpid/
12309,"$383,900 ",For sale,"$380,799 ",Price cut: ,Schenectady,NY,3 bd,3 ba,"2,136 sqft",Single Family,2009,Forced air,Central,3 spaces,0.38 acres,$180 ,https://www.zillow.com/homedetails/36-Amanda-Way-Schenectady-NY-12309/89484751_zpid/
12309,"$174,900 ",For sale,"$171,782 ",1512 Union St,Schenectady,NY,2 bd,2 ba,"2,533 sqft",Multi Family,1918,Radiant,No Data,No Data,$69 ,,https://www.zillow.com/homedetails/1512-Union-St-Schenectady-NY-12309/201928491_zpid/
12309,"$408,500 ",For sale,"$397,380 ",9 Brendan Ln,Niskayuna,NY,4 bd,4 ba,"2,620 sqft",Single Family,1996,Forced air,Central,2 spaces,0.41 acres,$156 ,https://www.zillow.com/homedetails/9-Brendan-Ln-Niskayuna-NY-12309/32493598_zpid/
NY,"$199,900 ",For sale,"$199,900 ",93 Charlton Rd,Ballston,Lake,3 bd,1 ba,"1,106 sqft",Single Family,1950,Other,None,None,0.41 acres,$181 ,https://www.zillow.com/homedetails/93-Charlton-Rd-Ballston-Lake-NY-12019/2087290617_zpid/
NY,"$549,000 ",For sale, ,1 Countryside Ct,Burnt,Hills,5 bd,4 ba,"4,056 sqft",Single Family,2004,Forced air,Central,3 spaces,4.63 acres,$135 ,https://www.zillow.com/homedetails/1-Countryside-Ct-Burnt-Hills-NY-12027/70914503_zpid/
NY,"$40,000 ",Lot/land, ,03 County Highway 112,Caroga,Lake,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/03-County-Highway-112-Caroga-Lake-NY-12302/2083313618_zpid/
NY,"$550,000 ",For sale,"$531,411 ",4 Countryside Ct,Burnt,Hills,4 bd,3 ba,"2,745 sqft",Single Family,2003,Radiant,Central,2 spaces,12.31 acres,$200 ,https://www.zillow.com/homedetails/4-Countryside-Ct-Burnt-Hills-NY-12027/63574615_zpid/
NY,"$439,900 ",For sale,"$434,132 ",12 Wyndham Way,Ballston,Spa,4 bd,3 ba,"2,759 sqft",Single Family,2007,Forced air,Central,2 spaces,0.5 acres,$159 ,https://www.zillow.com/homedetails/12-Wyndham-Way-Ballston-Spa-NY-12020/83947588_zpid/
